,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nn__hidden_layer_sizes,param_reducer__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.4980035781860352,0.29788235948467395,0.019801759719848634,0.003488350084021034,"(10,)",1,"{'nn__hidden_layer_sizes': (10,), 'reducer__n_components': 1}",0.7787035494084319,0.7788333333333334,0.7788333333333334,0.7788333333333334,0.7787964660776796,0.7788000030972224,5.02961996699201e-05,4
1,4.770498037338257,0.5511564129491868,0.027800655364990233,0.0028912851502669915,"(10,)",2,"{'nn__hidden_layer_sizes': (10,), 'reducer__n_components': 2}",0.7787035494084319,0.7788333333333334,0.7788333333333334,0.7788333333333334,0.7787964660776796,0.7788000030972224,5.02961996699201e-05,4
2,6.714300632476807,0.7452919280777267,0.06309890747070312,0.020075412651023684,"(10,)",3,"{'nn__hidden_layer_sizes': (10,), 'reducer__n_components': 3}",0.7787035494084319,0.7788333333333334,0.7788333333333334,0.7788333333333334,0.7787964660776796,0.7788000030972224,5.02961996699201e-05,4
3,32.4578999042511,13.320508788808626,0.09659934043884277,0.023721217952412114,"(10,)",6,"{'nn__hidden_layer_sizes': (10,), 'reducer__n_components': 6}",0.7968671888018664,0.787,0.7831666666666667,0.7895,0.7912985497582931,0.7895664810453652,0.0045573954083346245,3
4,40.677101850509644,6.457003345702123,0.10569815635681153,0.010982927401414967,"(10,)",9,"{'nn__hidden_layer_sizes': (10,), 'reducer__n_components': 9}",0.7955340776537244,0.7908333333333334,0.798,0.7906666666666666,0.7916319386564428,0.7933332032620335,0.002928375256505957,1
5,49.84570865631103,10.787090179837433,0.04929995536804199,0.013911489275509002,"(10,)",10,"{'nn__hidden_layer_sizes': (10,), 'reducer__n_components': 10}",0.7928678553574404,0.7931666666666667,0.7968333333333333,0.7895,0.7906317719619936,0.7925999254638868,0.002521820386012759,2
